"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms","Hop_24_IP","Hop_24_Latency_ms","Hop_25_IP","Hop_25_Latency_ms"
"2025-11-05 07:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","99","True","100","Excelente","10.50.112.1","13","*","0","201.61.35.194","20","*","0","74.125.52.64","9","192.178.82.55","7","209.85.244.85","6","142.250.219.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","84","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","10","*","0","74.125.52.64","13","142.251.228.185","11","142.251.79.107","7","172.217.28.206","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","108","True","79","Bom","10.50.112.1","13","*","0","201.61.35.194","12","*","0","74.125.52.64","12","142.250.63.175","13","192.178.110.241","12","172.217.29.174","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","86","True","100","Excelente","10.50.112.1","10","*","0","201.61.35.194","12","*","0","*","0","*","0","108.170.229.40","13","172.253.53.125","15","209.85.251.83","16","172.217.172.142","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","212","True","58","Aceitável","10.50.112.1","11","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.248.214","10","216.239.62.64","41","172.217.172.142","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","87","True","100","Excelente","10.50.112.1","19","*","0","201.61.35.194","14","*","0","74.125.52.64","12","209.85.143.231","6","142.250.237.131","12","172.217.30.110","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","54","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","14","*","0","74.125.52.64","12","209.85.143.231","17","142.250.230.117","12","172.217.30.110","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","88","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","9","*","0","74.125.52.64","14","192.178.82.55","20","192.178.110.243","22","172.217.29.174","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","85","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","14","*","0","74.125.52.64","21","142.250.63.175","13","209.85.245.67","21","142.250.219.238","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 07:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","5","192.178.82.55","7","209.85.245.67","6","142.250.219.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","74.125.52.64","28","142.250.63.175","42","209.85.245.67","19","142.250.219.238","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","110","True","78","Bom","10.50.112.1","16","*","0","201.61.35.194","12","*","0","74.125.52.64","10","192.178.82.55","25","192.178.110.179","34","172.217.29.238","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","47","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","19","*","0","74.125.52.64","18","192.178.82.55","36","192.178.110.179","37","172.217.29.238","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","147","True","71","Bom","10.50.112.1","12","*","0","201.61.35.194","5","*","0","74.125.52.64","26","142.251.228.185","23","108.170.238.181","12","172.217.30.142","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","139","True","73","Bom","10.50.112.1","10","*","0","201.61.35.194","6","*","0","74.125.52.64","7","142.251.228.185","14","108.170.232.147","9","172.217.28.142","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","7","*","0","*","0","*","0","172.253.76.48","6","192.178.253.65","8","209.85.249.17","10","172.217.162.238","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","132","True","74","Bom","10.50.112.1","21","*","0","201.61.35.194","16","*","0","74.125.52.64","5","209.85.143.231","6","108.170.232.147","6","172.217.28.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","12","*","0","74.125.52.64","47","142.251.228.185","31","108.170.232.147","35","172.217.28.142","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","141","True","72","Bom","10.50.112.1","14","*","0","201.61.35.194","15","*","0","74.125.52.64","7","192.178.82.55","9","192.178.110.177","5","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","22","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","14","*","0","74.125.52.64","7","142.250.63.175","7","192.178.110.177","10","172.217.29.238","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:10:47","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","56","True","100","Excelente","10.0.0.1","4","192.168.0.1","4","10.39.124.1","12","201.6.72.97","12","201.6.64.212","14","201.6.65.228","14","*","0","*","0","192.178.110.188","16","142.250.237.131","13","209.85.249.17","17","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","",""
"2025-11-05 08:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","86","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","36","*","0","*","0","*","0","192.178.110.170","10","216.239.62.44","20","172.217.162.238","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","91","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","11","*","0","74.125.52.64","8","142.250.63.175","10","192.178.110.241","7","172.217.29.174","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","147","True","71","Bom","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","6","209.85.143.231","6","142.250.230.117","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","22","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","9","*","0","74.125.52.64","14","142.251.228.185","15","142.250.237.131","11","172.217.30.110","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","145","True","71","Bom","10.50.112.1","11","*","0","201.61.35.194","6","*","0","74.125.52.64","6","209.85.143.231","7","108.170.232.147","7","172.217.28.142","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","15","*","0","74.125.52.64","17","209.85.143.231","15","74.125.242.191","13","172.217.28.142","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","8","*","0","74.125.52.64","6","209.85.143.231","6","142.250.208.13","7","172.217.28.206","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","43","True","100","Excelente","10.50.112.1","12","*","0","201.61.35.194","10","*","0","74.125.52.64","5","142.251.228.185","6","142.250.208.13","5","172.217.28.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","73","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","16","*","0","74.125.52.64","19","142.251.228.185","22","142.250.208.13","22","172.217.28.206","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","40","True","100","Excelente","10.50.112.1","16","*","0","201.61.35.194","10","*","0","74.125.52.64","7","142.251.228.185","7","142.251.79.107","10","172.217.28.206","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","12","*","0","201.61.35.194","13","*","0","74.125.52.64","10","192.178.82.55","9","192.178.110.243","9","172.217.29.174","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","133","True","74","Bom","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","7","142.251.228.185","9","142.250.208.13","8","172.217.28.206","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","68","True","100","Excelente","10.50.112.1","19","*","0","201.61.35.194","16","*","0","74.125.52.64","19","142.251.228.185","20","142.250.208.13","11","172.217.28.206","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","5","*","0","*","0","*","0","172.217.162.238","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","131","True","74","Bom","10.50.112.1","4","*","0","201.61.35.194","16","*","0","*","0","*","0","172.253.53.126","10","192.178.253.67","10","142.251.252.159","10","172.217.162.238","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","138","True","73","Bom","10.50.112.1","14","*","0","201.61.35.194","6","*","0","74.125.52.64","6","192.178.82.55","8","192.178.110.241","5","172.217.29.174","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","86","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","16","*","0","74.125.52.64","7","192.178.82.55","8","209.85.245.67","6","142.250.219.238","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","89","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","11","*","0","*","0","*","0","108.170.248.4","10","192.178.84.58","5","172.217.162.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","59","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","18","*","0","*","0","*","0","172.253.53.122","9","192.178.253.67","8","142.251.255.53","9","172.217.162.238","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","23","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","12","*","0","*","0","*","0","192.178.240.100","61","192.178.84.180","30","172.217.162.238","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","122","True","76","Bom","10.50.112.1","8","*","0","201.61.35.194","15","*","0","*","0","*","0","209.85.249.36","37","216.239.56.208","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","270","True","10","Ruim","10.50.112.1","33","*","0","201.61.35.194","11","*","0","74.125.52.64","100","192.178.82.55","74","192.178.240.101","23","172.217.29.78","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","70","True","100","Excelente","10.50.112.1","11","*","0","201.61.35.194","6","*","0","74.125.52.64","41","142.250.63.175","58","192.178.240.101","37","172.217.29.78","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","99","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","9","*","0","*","0","*","0","192.178.110.180","9","192.178.84.180","7","209.85.251.83","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","119","True","77","Bom","10.50.112.1","8","*","0","201.61.35.194","11","*","0","*","0","*","0","142.251.253.66","50","74.125.37.181","44","142.251.134.46","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","214","True","58","Aceitável","10.50.112.1","18","*","0","201.61.35.194","12","*","0","74.125.52.64","31","209.85.143.231","24","142.250.237.131","22","172.217.30.110","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:45:26","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","77","True","100","Excelente","165.225.214.105","4","165.225.214.3","4","8.243.34.13","11","*","0","8.243.145.162","7","*","0","172.253.53.126","14","142.250.230.117","8","209.85.253.1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","111","True","78","Bom","10.50.112.1","16","*","0","201.61.35.194","6","*","0","74.125.52.64","14","192.178.82.55","14","209.85.249.37","15","142.250.219.238","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 08:43:51","ARCO-C02FC050Q05G","guilherme.gomes","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","57","True","100","Excelente","*","0","*","0","*","0","*","0","201.6.64.212","12","201.6.65.228","12","*","0","*","0","*traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0","traceroute:","0"
"2025-11-05 09:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","175","True","65","Aceitável","10.50.112.1","5","*","0","201.61.35.194","16","*","0","74.125.52.64","8","142.250.63.175","33","209.85.249.37","23","142.250.219.238","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","241","True","52","Aceitável","165.225.214.105","8","165.225.214.3","6","8.243.34.13","8","200.189.212.154","9","8.243.145.162","7","*","0","192.178.110.182","8","209.85.249.37","7","216.239.62.45","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 09:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","175","True","65","Aceitável","10.50.112.1","18","*","0","201.61.35.194","16","*","0","74.125.52.64","88","142.251.228.185","59","142.251.196.191","35","142.250.79.206","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","58","True","100","Excelente","10.50.112.1","17","*","0","201.61.35.194","7","*","0","74.125.52.64","10","209.85.143.231","16","142.251.196.191","10","142.250.79.206","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:00:11","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","22","True","100","Excelente","165.225.214.105","6","165.225.214.3","5","8.243.34.13","5","*","0","8.243.145.162","6","*","0","142.250.79.206","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:03:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","83","True","100","Excelente","165.225.214.105","5","165.225.214.3","5","8.243.34.13","7","200.189.212.154","14","8.243.145.162","6","*","0","108.170.235.138","8","172.253.53.125","6","172.217.172.142","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","100","True","100","Excelente","10.50.112.1","14","*","0","201.61.35.194","28","*","0","*","0","*","0","192.178.253.74","13","172.253.53.125","10","142.251.255.53","12","172.217.172.142","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","61","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","16","*","0","*","0","*","0","209.85.251.12","6","216.239.56.208","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","120","True","76","Bom","10.50.112.1","11","*","0","201.61.35.194","13","*","0","74.125.52.64","22","192.178.82.55","32","192.178.110.189","19","172.217.29.206","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:12:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","74","True","100","Excelente","165.225.214.105","5","165.225.214.3","5","8.243.34.13","6","*","0","8.243.145.162","8","*","0","192.178.105.220","10","209.85.249.16","8","142.250.219.238","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","77","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","9","*","0","74.125.52.64","24","192.178.82.55","39","192.178.110.243","21","172.217.29.174","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","125","True","75","Bom","10.50.112.1","14","*","0","201.61.35.194","19","*","0","74.125.52.64","30","192.178.82.55","21","209.85.244.85","41","142.250.219.206","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","97","True","100","Excelente","10.50.112.1","9","*","0","201.61.35.194","8","*","0","74.125.52.64","30","142.250.63.175","20","209.85.244.85","17","142.250.219.206","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","178","True","65","Aceitável","10.50.112.1","18","*","0","201.61.35.194","18","*","0","74.125.52.64","10","192.178.82.55","8","192.178.110.191","37","172.217.29.206","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:27:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","69","True","100","Excelente","10.50.112.1","17","*","0","201.61.35.194","19","*","0","74.125.52.64","29","142.250.63.175","28","192.178.110.189","29","172.217.29.206","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:12:30","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","54","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","18","*","0","74.125.52.64","9","142.250.63.175","21","209.85.245.67","24","142.250.219.238","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","79","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","15","*","0","*","0","*","0","192.178.110.180","23","216.239.59.18","18","142.251.255.53","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:30:43","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","143","True","72","Bom","10.50.112.1","7","*","0","201.61.35.194","12","*","0","8.243.145.162","8","*","0","192.178.240.98","10","74.125.253.159","13","142.251.255.53","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","61","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","15","*","0","74.125.52.64","21","142.250.63.175","47","192.178.110.241","24","172.217.29.174","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-05 10:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","119","True","77","Bom","10.50.112.1","12","*","0","201.61.35.194","7","*","0","74.125.52.64","16","192.178.82.55","25","209.85.245.67","18","142.250.219.238","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
