"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms"
"2025-11-03 09:27:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","24","True","100","Excelente","172.18.50.1","1","177.135.92.218","4",,,"152.255.164.252","16",,,"74.125.52.64","8"
"2025-11-03 09:27:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","10","100.120.26.35","11","72.14.198.152","9","142.251.69.137","15"
"2025-11-03 09:27:39","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","10","True","100","Excelente","10.50.112.1","1","201.61.35.194","3","74.125.52.64","3","192.178.82.55","5","192.178.110.191","3","172.217.29.206","4"
"2025-11-03 09:27:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","14","True","0","Ruim","172.19.207.1","2","172.20.20.150","3",,,"10.197.24.65","815","10.197.31.15","862","10.197.30.25","727"
"2025-11-03 09:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","70","Bom",,,"177.195.26.9","19","200.244.81.165","22","200.244.211.235","70","200.244.18.8","94","201.39.52.58","69"
"2025-11-03 09:30:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","9","100.120.26.35","10","72.14.198.152","9","142.251.69.137","12"
"2025-11-03 09:30:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","181","True","64","Aceitável","192.168.113.254","1",,,"200.244.211.235","45","200.244.18.8","60","201.39.52.58","47","142.250.214.29","53"
"2025-11-03 09:30:12","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","4","74.125.52.64","3","192.178.82.55","5","209.85.252.161","4","142.250.78.142","4"
"2025-11-03 09:30:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","19","True","100","Excelente","172.18.50.1","1","177.135.92.218","6",,,"152.255.164.254","10",,,"74.125.52.64","9"
"2025-11-03 09:30:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","22","True","100","Excelente",,,"177.135.92.218","8",,,,,,,"74.125.52.64","8"
"2025-11-03 09:30:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","17","True","0","Ruim","172.19.207.1","4","172.20.20.150","4",,,"10.197.24.65","715","10.197.31.15","688","10.197.30.25","614"
"2025-11-03 09:33:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","70","Bom",,,"177.195.26.9","8","200.244.81.165","21","200.244.211.235","69","200.244.18.8","70","201.39.52.58","67"
"2025-11-03 09:33:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","19","True","100","Excelente",,,"100.120.32.77","3","100.120.31.153","9","100.120.26.35","17","72.14.198.152","11","142.251.69.137","10"
"2025-11-03 09:33:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","15","True","100","Excelente",,,"177.135.92.218","1",,,"152.255.203.156","7",,,"74.125.52.64","7"
"2025-11-03 09:33:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","19","True","100","Excelente","172.18.50.1","3","177.135.92.218","8","152.255.145.18","13",,,,,"74.125.52.64","10"
"2025-11-03 09:33:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","188","True","62","Aceitável","192.168.113.254","2",,,"200.244.211.235","44","200.244.18.8","47","201.39.52.58","48","142.250.214.29","51"
"2025-11-03 09:33:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","17","True","0","Ruim","172.19.207.1","2","172.20.20.150","2",,,"10.197.24.65","660","10.197.31.15","642","10.197.30.25","621"
"2025-11-03 09:36:01","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","56","True","100","Excelente","165.225.214.102","48","8.243.34.13","55","8.243.145.162","48","142.250.232.127","51","192.178.110.203","51","172.217.30.78","50"
"2025-11-03 09:36:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","68","True","70","Bom",,,"177.195.26.9","39",,,"200.244.211.235","70","200.244.18.8","71","201.39.52.58","68"
"2025-11-03 09:36:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","19","True","100","Excelente","192.168.1.1","1","100.120.32.77","6","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 09:36:01","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","41","True","100","Excelente","172.18.50.1","1","177.135.92.218","9","152.255.145.18","5","187.100.60.229","11",,,"74.125.52.64","8"
"2025-11-03 09:36:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","10","True","100","Excelente","10.50.112.1","1","201.61.35.194","163","74.125.52.64","3","192.178.82.55","4","192.178.110.191","4","172.217.29.206","3"
"2025-11-03 09:36:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","3",,,,,,,"74.125.52.64","7"
"2025-11-03 09:36:08","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","17","True","0","Ruim","172.19.207.1","4","172.20.20.150","3",,,"10.197.24.65","705","10.197.31.15","742","10.197.30.25","1036"
"2025-11-03 09:39:01","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","70","True","100","Excelente","165.225.214.102","56","8.243.34.13","54","8.243.145.162","50","172.253.76.23","52","142.250.238.249","50","172.217.30.142","49"
"2025-11-03 09:39:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","67","True","100","Excelente",,,"177.195.26.9","8",,,"200.244.80.14","17","200.244.211.235","63","200.244.18.8","64"
"2025-11-03 09:39:01","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","25","True","100","Excelente","172.18.50.1","1","177.135.92.218","6","152.255.145.18","3","187.100.60.229","10",,,"74.125.52.64","29"
"2025-11-03 09:39:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.203.156","7",,,"74.125.52.64","8"
"2025-11-03 09:39:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","33","True","0","Ruim","172.19.207.1","5","172.20.20.150","13",,,"10.197.24.65","811","10.197.31.15","891","10.197.30.25","864"
"2025-11-03 09:42:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","60","True","100","Excelente","165.225.214.102","48","8.243.34.13","52","8.243.145.162","50","172.253.76.23","49","142.250.238.249","48","172.217.30.142","49"
"2025-11-03 09:42:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","64","200.244.18.8","95"
"2025-11-03 09:42:01","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","25","True","100","Excelente","172.18.50.1","1","177.135.92.218","9","152.255.145.18","4","187.100.60.229","11",,,"74.125.52.64","11"
"2025-11-03 09:42:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","1",,,"187.100.60.237","11",,,"72.14.220.222","9"
"2025-11-03 09:42:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","17","True","0","Ruim","172.19.207.1","4","172.20.20.150","4",,,"10.197.24.65","774","10.197.31.15","1032","10.197.30.25","974"
"2025-11-03 09:45:01","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","246","True","51","Aceitável","165.225.214.102","49","8.243.34.13","61","8.243.145.162","51","172.253.76.23","51","142.250.238.249","49","172.217.30.142","48"
"2025-11-03 09:45:09","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","10",,,"200.244.80.14","17","200.244.211.235","67","200.244.18.8","66"
"2025-11-03 09:45:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","28","True","100","Excelente",,,"177.135.92.218","4","152.255.130.140","2",,,,,"74.125.52.64","8"
"2025-11-03 09:45:09","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","29","True","100","Excelente","192.168.1.1","1","100.120.32.77","8","100.120.31.153","10","100.120.26.35","19","72.14.198.152","9","142.251.69.137","12"
"2025-11-03 09:45:01","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","23","True","100","Excelente","172.18.50.1","2","177.135.92.218","10",,,,,,,"74.125.52.64","12"
"2025-11-03 09:45:00","ARCO-PE0B1Z9R","nathaliacoutinho","Campo Novo do Parecis","MT","83.170.171.52","Intelsat Global Service Corporation","83.170.171.52","meet.google.com","24","True","0","Ruim","172.19.207.1","4","172.20.20.150","5",,,"10.197.24.65","620","10.197.31.15","739","10.197.30.25","682"
"2025-11-03 09:48:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","100","Excelente",,,"177.195.26.9","9",,,"200.244.80.14","17","200.244.211.235","66","200.244.18.8","68"
"2025-11-03 09:48:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","2","100.120.32.77","4","100.120.31.153","9","100.120.26.35","10","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 09:48:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"187.100.60.237","9",,,"72.14.220.222","10"
"2025-11-03 09:48:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","20","True","100","Excelente","172.18.50.1","2","177.135.92.218","6","152.255.199.122","4",,,,,"74.125.52.64","10"
"2025-11-03 09:51:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","71","True","70","Bom",,,"177.195.26.9","8","200.244.81.165","21","200.244.211.235","70","200.244.18.8","70","201.39.52.58","68"
"2025-11-03 09:51:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","13","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","9","100.120.26.35","11","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 09:51:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","5",,,"187.100.60.237","7",,,"72.14.220.222","10"
"2025-11-03 09:54:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","28","True","100","Excelente","192.168.1.1","3","100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 09:54:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","10",,,,,"200.244.211.235","66","200.244.18.8","66"
"2025-11-03 09:54:08","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","23","True","100","Excelente","172.18.50.1","1","177.135.92.218","4","152.255.145.18","2","187.100.60.229","12",,,"74.125.52.64","9"
"2025-11-03 09:54:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","7"
"2025-11-03 09:57:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","16","True","100","Excelente","172.18.50.1","2","177.135.92.218","7","152.255.145.18","4","187.100.60.229","9",,,"74.125.52.64","10"
"2025-11-03 09:57:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","25","True","100","Excelente","192.168.1.1","13","100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 09:57:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","65","200.244.18.8","64"
"2025-11-03 09:57:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.168","9",,,"74.125.52.64","11"
"2025-11-03 09:49:01","IS-SP29","guilherme.jesus","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","69","True","100","Excelente","10.50.112.1","24",,,"74.125.52.64","3","142.251.228.185","6","142.250.237.131","4","172.217.30.110","6"
"2025-11-03 09:57:12","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","3","74.125.52.64","3","192.178.82.55","5","192.178.110.179","4","172.217.29.238","3"
"2025-11-03 09:57:11","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","11","True","100","Excelente",,,"201.61.35.194","3","74.125.52.64","3","192.178.82.55","7","192.178.110.179","4","172.217.29.238","5"
"2025-11-03 09:57:53","ARCO-PE0BVQVP","andreiasousa","São Paulo","SP","201.91.20.66","Vivo","201.91.20.66","meet.google.com","7","True","100","Excelente","192.168.113.254","6",,,"200.244.211.235","50","200.244.18.8","62","201.39.52.58","67","142.250.213.133","86"
"2025-11-03 10:00:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","17","True","100","Excelente",,,"100.120.32.77","3","100.120.31.153","12","100.120.26.35","9","72.14.198.152","10","142.251.69.137","10"
"2025-11-03 10:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","68","True","100","Excelente",,,"177.195.26.9","44",,,,,"200.244.211.235","64","200.244.18.8","64"
"2025-11-03 10:00:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","21","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","8"
"2025-11-03 10:00:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","15","True","100","Excelente","172.18.50.1","1","177.135.92.218","2",,,,,,,"72.14.219.88","10"
"2025-11-03 10:00:44","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","58","True","100","Excelente","165.225.214.96","67","8.243.34.13","64","8.243.145.162","155","172.253.76.23","84","142.250.238.249","87","172.217.30.142","57"
"2025-11-03 10:03:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente",,,"177.195.26.9","19",,,"200.244.80.14","18","200.244.211.235","63","200.244.18.8","64"
"2025-11-03 10:03:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","63","True","100","Excelente","192.168.113.254","2","200.244.80.153","3","200.244.211.235","47","200.244.18.8","51","201.39.52.58","47","142.250.214.29","52"
"2025-11-03 10:03:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","1",,,,,,,"74.125.52.64","7"
"2025-11-03 10:06:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","19","True","100","Excelente","192.168.1.1","1","100.120.32.77","6","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 10:06:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","67","True","100","Excelente","192.168.113.254","5","200.244.80.153","8","200.244.211.235","46","200.244.18.8","56","201.39.52.58","50","142.250.214.29","51"
"2025-11-03 10:06:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","77","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","65","200.244.18.8","64"
"2025-11-03 10:06:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","20","True","100","Excelente","172.18.50.1","1","177.135.92.218","3","152.255.145.18","5","187.100.60.229","11",,,"74.125.52.64","14"
"2025-11-03 10:07:08","IS-SP29","guilherme.jesus","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","10","True","100","Excelente","10.50.112.1","2","201.61.35.194","22","74.125.52.64","9","192.178.82.55","6","209.85.252.161","10","142.250.78.142","7"
"2025-11-03 10:09:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","59","True","100","Excelente","165.225.214.96","56","8.243.34.13","56","8.243.145.162","53","172.253.76.23","55","142.250.238.249","55","172.217.30.142","66"
"2025-11-03 10:09:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","18","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 10:09:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente","172.18.50.1","1","177.135.92.218","3","152.255.145.18","3","187.100.60.229","9",,,"74.125.52.64","8"
"2025-11-03 10:09:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","9",,,"74.125.52.64","7"
"2025-11-03 10:09:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente",,,"177.195.26.9","7",,,,,"200.244.211.235","64","200.244.18.8","68"
"2025-11-03 10:09:10","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","13","True","100","Excelente","10.50.112.1","1","201.61.35.194","110","74.125.52.64","7","192.178.82.55","5","209.85.252.161","3","142.250.78.142","3"
"2025-11-03 10:12:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","16","200.244.81.165","21","200.244.211.235","70","200.244.18.8","70","201.39.52.58","68"
"2025-11-03 10:12:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","62","True","100","Excelente","165.225.214.96","53","8.243.34.13","57","8.243.145.162","53","142.250.232.127","54","192.178.110.203","53","172.217.30.78","54"
"2025-11-03 10:12:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","27","True","100","Excelente","192.168.1.1","1","100.120.32.77","5","100.120.31.153","11","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 10:12:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","29","True","100","Excelente",,,"177.135.92.218","5",,,"187.100.60.229","7",,,"74.125.52.64","7"
"2025-11-03 10:12:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","18","True","100","Excelente","172.18.50.1","1","177.135.92.218","5","152.255.145.18","4","187.100.60.229","9",,,"74.125.52.64","8"
"2025-11-03 10:12:32","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","105","True","79","Bom","10.50.112.1","9","201.61.35.194","48","74.125.52.64","18","192.178.82.55","6","192.178.110.179","7","172.217.29.238","12"
"2025-11-03 10:15:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","62","True","100","Excelente","165.225.214.96","55","8.243.34.13","60","8.243.145.162","56","142.250.232.127","62","192.178.110.203","61","172.217.30.78","55"
"2025-11-03 10:15:09","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","64","True","100","Excelente",,,"177.195.26.9","8",,,"200.244.80.14","17","200.244.211.235","67","200.244.18.8","92"
"2025-11-03 10:15:09","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","2","100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 10:15:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","4",,,"152.255.164.252","10",,,"74.125.52.64","14"
"2025-11-03 10:15:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","1",,,"152.255.161.172","9",,,"74.125.52.64","8"
"2025-11-03 10:15:29","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","18","True","100","Excelente","10.50.112.1","3","201.61.35.194","9","74.125.52.64","20","192.178.82.55","8","192.178.110.243","19","172.217.29.174","20"
"2025-11-03 10:18:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","61","True","100","Excelente","165.225.214.96","52","8.243.34.13","55","8.243.145.162","55","172.253.76.23","56","142.250.238.249","55","172.217.30.142","53"
"2025-11-03 10:18:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente",,,"100.120.32.77","18","100.120.31.153","9","100.120.26.35","10","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 10:18:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente",,,"177.195.26.9","21",,,,,"200.244.211.235","66","200.244.18.8","67"
"2025-11-03 10:18:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","17","True","100","Excelente",,,"177.135.92.218","9","152.255.145.18","6",,,,,"74.125.52.64","8"
"2025-11-03 10:21:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","61","True","100","Excelente","165.225.214.96","52","8.243.34.13","54","8.243.145.162","58","172.253.76.23","68","142.250.238.249","62","172.217.30.142","62"
"2025-11-03 10:21:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","13","True","100","Excelente",,,"100.120.32.77","3","100.120.31.153","9","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 10:21:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","15","True","100","Excelente","172.18.50.1","1","177.135.92.218","3","152.255.145.18","6","187.100.60.229","9",,,"74.125.52.64","8"
