"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms"
"2025-10-29 12:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","74","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.248.212","7","192.178.84.54","6","172.217.172.142","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","71","True","100","Excelente","165.225.214.99","14","165.225.214.3","16","8.243.34.13","22","*","0","8.243.145.162","19","*","0","192.178.110.180","14","192.178.240.75","15","216.239.62.65","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","74","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","23","*","0","*","0","*","0","142.250.238.248","16","172.253.53.125","6","142.251.252.159","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","33","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","17","*","0","8.243.145.162","19","*","0","192.178.253.72","16","192.178.240.77","21","216.239.56.209","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","55","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.238.180","11","172.253.53.127","6","209.85.249.17","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","108","True","79","Bom","165.225.214.105","22","165.225.214.3","27","8.243.34.13","31","*","0","8.243.145.162","30","*","0","142.250.58.138","35","142.251.255.6","61","192.178.84.59","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","42","True","100","Excelente","165.225.214.99","21","165.225.214.3","14","8.243.34.13","18","200.189.212.154","38","8.243.145.162","17","*","0","192.178.253.78","15","142.251.255.52","17","142.250.78.110","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","23","True","100","Excelente","165.225.214.105","21","165.225.214.3","25","8.243.34.13","20","*","0","8.243.145.162","22","*","0","142.250.237.128","19","209.85.244.85","18","216.239.59.19","24","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:30:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","19","*","0","8.243.145.162","15","*","0","192.178.253.66","359","209.85.253.0","16","142.250.78.110","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","65","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","*","0","*","0","142.251.196.188","15","172.253.53.127","6","142.251.255.53","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","65","True","100","Excelente","165.225.214.99","14","165.225.214.3","15","8.243.34.13","23","*","0","8.243.145.162","17","*","0","108.170.248.4","17","192.178.240.75","17","216.239.59.19","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","36","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.253.80","8","172.253.53.125","7","209.85.249.17","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","77","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","163","*","0","74.125.52.64","9","192.178.82.55","7","108.170.248.213","6","172.217.29.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","7","*","0","201.61.35.194","5","*","0","*","0","*","0","209.85.249.36","15","216.239.62.64","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","5","142.250.63.175","6","209.85.245.67","6","142.250.219.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","39","True","100","Excelente","165.225.214.99","17","165.225.214.3","19","8.243.34.13","16","200.189.212.154","19","8.243.145.162","19","*","0","142.251.79.106","17","142.251.255.12","33","216.239.56.209","15","142.250.78.110","18","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","3","*","0","201.61.35.194","7","*","0","*","0","*","0","142.251.196.188","7","172.253.53.127","6","142.251.255.7","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:46:20","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","101","True","80","Bom","192.168.0.1","10","10.35.60.1","16","201.6.72.9","19","201.6.64.196","17","*","0","*","0","192.178.253.78","19","142.251.255.52","15","192.178.84.179","17","*","0","*","0","*","0","*","0","*","0","*","0","","","","","","","","","","","","","","","",""
"2025-10-29 12:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","61","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","7","192.178.110.177","5","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","272","True","46","Ruim","10.50.112.1","4","*","0","201.61.35.194","27","*","0","74.125.52.64","6","142.250.63.175","6","192.178.110.179","5","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:54:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","34","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","24","*","0","8.243.145.162","16","*","0","209.85.249.36","28","142.251.255.6","21","216.239.59.19","25","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:54:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","184","True","64","Aceitável","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","172.217.172.142","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:57:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","78","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","25","*","0","8.243.145.162","20","*","0","142.250.208.12","16","142.251.252.158","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 12:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.253.80","6","172.253.53.125","6","209.85.251.83","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:00:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","15","200.189.212.154","47","8.243.145.162","18","*","0","209.85.252.160","17","192.178.240.75","16","216.239.56.209","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","*","0","*","0","192.178.110.188","6","192.178.84.178","16","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","8","*","0","142.250.230.117","7","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:03:39","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","74","True","100","Excelente","192.168.0.1","7","10.35.60.1","30","201.6.72.9","17","201.6.64.196","24","*","0","*","0","209.85.249.36","16","216.239.56.208","17","209.85.254.59","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","42","True","100","Excelente","10.50.112.1","8","*","0","201.61.35.194","118","*","0","74.125.52.64","5","209.85.143.231","5","142.250.237.131","5","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","5","209.85.143.231","6","108.170.235.139","5","172.217.28.174","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","109","True","79","Bom","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","7","192.178.110.177","12","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:15:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","15","165.225.214.3","15","8.243.34.13","15","*","0","8.243.145.162","17","*","0","192.178.240.98","25","192.178.110.189","16","216.239.56.209","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:18:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","6","209.85.143.231","6","74.125.242.191","4","172.217.28.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","26","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","137","*","0","74.125.52.64","6","209.85.143.231","6","74.125.242.191","5","172.217.28.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","83","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","8","*","0","74.125.52.64","8","142.250.63.175","5","192.178.110.177","5","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:27:03","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","112","True","78","Bom","165.225.214.105","36","165.225.214.3","30","8.243.34.13","45","*","0","8.243.145.162","28","*","0","192.178.253.76","16","142.251.229.197","17","142.251.135.238","27","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:30:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","35","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","5","192.178.82.55","6","192.178.110.191","5","172.217.29.206","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","144","True","72","Bom","10.50.112.1","4","*","0","201.61.35.194","22","*","0","74.125.52.64","9","209.85.143.231","5","74.125.242.191","6","172.217.28.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","66","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","142.251.228.185","6","74.125.242.191","6","172.217.28.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","57","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","142.251.79.106","7","74.125.37.181","6","142.251.134.46","14","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","82","True","100","Excelente","165.225.214.105","22","165.225.214.3","17","8.243.34.13","16","*","0","8.243.145.162","18","*","0","142.250.238.248","21","209.85.244.85","19","216.239.56.209","17","142.250.219.206","16","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","16","165.225.214.3","17","8.243.34.13","20","200.189.212.154","15","8.243.145.162","17","*","0","192.178.240.100","27","192.178.110.191","17","172.217.29.206","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","179","True","65","Aceitável","10.50.112.1","13","*","0","201.61.35.194","8","*","0","*","0","*","0","192.178.105.182","15","192.178.84.178","22","172.217.172.142","10","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:48:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","24","True","100","Excelente","165.225.214.105","35","165.225.214.3","23","8.243.34.13","22","200.189.212.154","25","8.243.145.162","21","*","0","108.170.238.180","21","209.85.253.0","38","192.178.84.59","27","209.85.244.85","27","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:51:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","26","True","100","Excelente","165.225.214.105","17","165.225.214.3","19","8.243.34.13","19","200.189.212.154","20","8.243.145.162","18","*","0","72.14.237.56","19","142.250.237.131","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","21","True","100","Excelente","165.225.214.105","18","165.225.214.3","21","8.243.34.13","30","*","0","8.243.145.162","18","*","0","72.14.237.56","29","192.178.84.178","17","172.217.30.110","26","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","89","True","100","Excelente","165.225.214.105","22","165.225.214.3","19","8.243.34.13","20","200.189.213.6","19","8.243.145.162","20","*","0","192.178.110.240","15","142.251.253.67","40","142.251.252.159","25","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 13:57:23","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","76","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","74.125.52.64","6","192.178.82.55","7","192.178.110.191","7","172.217.29.206","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","61","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","209.85.143.231","5","74.125.242.191","6","172.217.28.142","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:03:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","39","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","7","142.251.228.185","9","108.170.232.147","5","172.217.28.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","15","165.225.214.3","14","8.243.34.13","18","*","0","8.243.145.162","16","*","0","142.251.48.34","26","192.178.110.189","16","172.217.29.206","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:06:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","58","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.110.178","17","216.239.56.208","81","172.217.162.14","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:09:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","19","True","100","Excelente","165.225.214.105","18","165.225.214.3","22","8.243.34.13","26","*","0","8.243.145.162","18","*","0","192.178.110.178","27","209.85.251.82","26","216.239.62.65","24","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","217","True","57","Aceitável","165.225.214.99","15","165.225.214.3","15","8.243.34.13","16","*","0","8.243.145.162","16","*","0","142.251.196.190","18","209.85.251.82","16","192.178.84.179","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","97","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","6","192.178.82.55","14","209.85.245.67","11","142.250.219.238","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:18:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","59","True","100","Excelente","165.225.214.105","18","165.225.214.3","15","8.243.34.13","23","*","0","8.243.145.162","18","*","0","192.178.110.178","41","216.239.62.44","22","209.85.253.1","26","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","92","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","74.125.52.64","5","192.178.82.55","7","209.85.245.67","5","142.250.219.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:24:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","14","165.225.214.3","14","8.243.34.13","18","200.189.212.154","16","8.243.145.162","21","*","0","192.178.240.98","17","192.178.110.191","15","192.178.84.181","18","172.217.29.206","17","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:27:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","71","True","100","Excelente","165.225.214.99","16","165.225.214.3","16","8.243.34.13","18","*","0","8.243.145.162","18","*","0","142.251.196.190","20","192.178.110.189","15","172.217.29.206","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:30:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","30","True","100","Excelente","165.225.214.105","17","165.225.214.3","24","8.243.34.13","20","*","0","8.243.145.162","18","*","0","108.170.232.146","20","192.178.84.54","17","209.85.249.17","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:33:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","67","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","5","*","0","*","0","*","0","142.250.230.116","7","192.178.253.79","5","142.251.255.13","7","172.217.162.14","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:36:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","64","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","6","*","0","108.170.248.213","6","172.217.29.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:39:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","63","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","4","*","0","74.125.52.64","23","192.178.82.55","7","192.178.110.177","6","172.217.29.238","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","75","True","100","Excelente","165.225.214.99","17","165.225.214.3","23","8.243.34.13","24","*","0","8.243.145.162","19","*","0","172.253.53.122","22","192.178.110.189","22","192.178.84.179","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","100","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","27","*","0","*","0","142.250.63.175","6","192.178.240.77","5","142.250.78.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:48:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","60","True","100","Excelente","165.225.214.105","27","165.225.214.3","18","8.243.34.13","18","*","0","8.243.145.162","33","*","0","192.178.253.82","16","142.251.255.6","20","172.217.29.238","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","210","True","58","Aceitável","10.50.112.1","4","*","0","201.61.35.194","84","*","0","*","0","*","0","192.178.253.68","6","172.253.53.127","6","209.85.253.1","5","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:51:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","19","165.225.214.3","23","8.243.34.13","24","*","0","8.243.145.162","23","*","0","192.178.253.82","30","192.178.110.189","65","172.217.29.206","26","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 14:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","16","True","100","Excelente","165.225.214.105","19","165.225.214.3","18","8.243.34.13","18","*","0","8.243.145.162","16","*","0","209.85.251.12","50","192.178.110.177","18","216.239.59.19","18","192.178.110.179","16","172.217.29.238","17","","","","","","","","","","","","","","","","","","","","","","","",""
