"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms"
"2025-10-28 15:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","65","True","100","Excelente","165.225.214.105","18","165.225.214.3","19","8.243.34.13","32","*","0","8.243.145.162","21","*","0","142.251.79.106","19","192.178.110.183","18","172.217.30.46","33","","","","","","","","","","","","","",""
"2025-10-28 15:24:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","115","True","77","Bom","165.225.214.105","22","165.225.214.3","21","8.243.34.13","19","*","0","8.243.145.162","27","*","0","108.170.248.4","20","108.170.248.215","20","216.239.62.65","20","","","","","","","","","","","","","",""
"2025-10-28 15:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","41","True","100","Excelente","165.225.214.105","20","165.225.214.3","21","8.243.34.13","29","*","0","8.243.145.162","24","*","0","192.178.240.74","18","108.170.248.213","15","172.217.29.110","23","","","","","","","","","","","","","",""
"2025-10-28 15:30:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","26","True","100","Excelente","165.225.214.105","35","165.225.214.3","17","8.243.34.13","17","*","0","8.243.145.162","23","*","0","192.178.253.66","23","142.251.255.52","23","192.178.84.181","24","","","","","","","","","","","","","",""
"2025-10-28 15:33:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","28","True","100","Excelente","165.225.214.105","22","165.225.214.3","21","8.243.34.13","19","*","0","8.243.145.162","30","*","0","192.178.110.182","21","108.170.231.65","23","172.217.28.46","21","","","","","","","","","","","","","",""
"2025-10-28 15:36:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","32","True","100","Excelente","165.225.214.105","28","165.225.214.3","23","8.243.34.13","27","*","0","8.243.145.162","22","*","0","142.251.79.106","25","108.170.229.41","33","142.251.252.159","19","","","","","","","","","","","","","",""
"2025-10-28 15:39:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","19","True","100","Excelente","165.225.214.105","20","165.225.214.3","16","8.243.34.13","35","200.189.212.154","20","8.243.145.162","24","*","0","108.170.248.214","23","209.85.251.82","21","192.178.84.181","25","","","","","","","","","","","","","",""
"2025-10-28 15:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","45","True","100","Excelente","165.225.214.105","18","165.225.214.3","20","8.243.34.13","19","*","0","8.243.145.162","28","*","0","172.253.53.120","41","192.178.110.243","15","172.217.29.174","20","","","","","","","","","","","","","",""
"2025-10-28 15:45:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","98","True","100","Excelente","165.225.214.105","21","165.225.214.3","22","8.243.34.13","25","200.189.212.154","17","8.243.145.162","24","*","0","74.125.242.190","17","192.178.110.203","19","192.178.84.55","22","","","","","","","","","","","","","",""
"2025-10-28 15:48:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","24","True","100","Excelente","165.225.214.105","19","165.225.214.3","20","8.243.34.13","19","200.189.213.6","30","8.243.145.162","21","*","0","209.85.245.66","19","192.178.110.201","23","172.217.30.78","17","","","","","","","","","","","","","",""
"2025-10-28 15:51:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","89","True","100","Excelente","165.225.214.105","19","165.225.214.3","26","8.243.34.13","22","*","0","8.243.145.162","26","*","0","192.178.110.174","26","142.251.255.12","28","216.239.62.45","20","192.178.110.201","19","","","","","","","","","","","",""
"2025-10-28 15:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","105","True","79","Bom","165.225.214.105","18","165.225.214.3","17","8.243.34.13","19","200.189.213.6","48","8.243.145.162","21","*","0","192.178.110.174","25","142.250.237.131","46","172.217.30.110","50","","","","","","","","","","","","","",""
"2025-10-28 15:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","46","True","100","Excelente","165.225.214.105","19","165.225.214.3","17","8.243.34.13","20","200.189.213.6","19","8.243.145.162","17","*","0","192.178.253.76","19","216.239.62.64","18","209.85.253.1","16","142.250.237.131","19","","","","","","","","","","","",""
"2025-10-28 16:00:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","65","True","100","Excelente","165.225.214.105","23","165.225.214.3","20","8.243.34.13","28","*","0","8.243.145.162","25","*","0","172.253.53.124","35","142.250.230.117","19","172.217.30.110","21","","","","","","","","","","","","","",""
"2025-10-28 16:03:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","109","True","79","Bom","165.225.214.105","20","165.225.214.3","21","8.243.34.13","35","200.189.212.154","24","8.243.145.162","24","*","0","192.178.253.74","54","","","","","","","","","","","","","","","","","",""
"2025-10-28 16:06:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","35","True","100","Excelente","165.225.214.105","20","165.225.214.3","18","8.243.34.13","22","*","0","8.243.145.162","26","*","0","192.178.253.66","20","209.85.254.58","24","142.250.219.206","27","","","","","","","","","","","","","",""
"2025-10-28 16:09:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","60","True","100","Excelente","165.225.214.105","23","165.225.214.3","19","8.243.34.13","22","*","0","8.243.145.162","22","*","0","192.178.110.170","18","192.178.110.203","17","216.239.59.19","21","","","","","","","","","","","","","",""
"2025-10-28 16:12:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","82","True","100","Excelente","165.225.214.105","26","165.225.214.3","22","8.243.34.13","19","*","0","8.243.145.162","21","*","0","192.178.253.78","20","192.178.110.201","18","216.239.59.19","18","192.178.110.203","21","","","","","","","","","","","",""
"2025-10-28 16:15:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","24","True","100","Excelente","165.225.214.105","17","165.225.214.3","20","8.243.34.13","24","*","0","8.243.145.162","19","*","0","108.170.232.146","34","192.178.110.201","19","192.178.84.179","17","","","","","","","","","","","","","",""
"2025-10-28 16:18:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","83","True","100","Excelente","165.225.214.105","27","165.225.214.3","21","8.243.34.13","19","*","0","8.243.145.162","18","*","0","192.178.240.98","23","","","","","","","","","","","","","","","","","",""
"2025-10-28 16:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","55","True","100","Excelente","165.225.214.105","19","165.225.214.3","18","8.243.34.13","22","*","0","8.243.145.162","19","*","0","108.170.248.214","27","192.178.84.54","22","142.251.255.13","20","","","","","","","","","","","","","",""
"2025-10-28 16:24:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","66","True","100","Excelente","165.225.214.105","20","165.225.214.3","23","8.243.34.13","20","200.189.212.154","56","8.243.145.162","17","*","0","192.178.253.82","22","192.178.84.58","17","172.217.162.174","22","","","","","","","","","","","","","",""
"2025-10-28 16:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","102","True","80","Bom","165.225.214.105","19","165.225.214.3","19","8.243.34.13","18","200.189.212.154","28","8.243.145.162","20","*","0","108.170.235.138","19","142.251.255.12","49","142.250.219.206","17","","","","","","","","","","","","","",""
"2025-10-28 16:30:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","26","True","100","Excelente","165.225.214.105","19","165.225.214.3","17","8.243.34.13","20","*","0","8.243.145.162","21","*","0","192.178.253.70","18","142.251.255.12","21","192.178.84.55","22","","","","","","","","","","","","","",""
"2025-10-28 16:33:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","107","True","79","Bom","165.225.214.105","17","165.225.214.3","23","8.243.34.13","23","*","0","8.243.145.162","30","*","0","108.170.238.180","23","192.178.110.191","22","216.239.59.19","19","","","","","","","","","","","","","",""
"2025-10-28 16:36:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","85","True","100","Excelente","165.225.214.105","18","165.225.214.3","17","8.243.34.13","21","*","0","8.243.145.162","18","*","0","142.250.237.130","24","209.85.251.82","21","172.217.29.206","23","","","","","","","","","","","","","",""
"2025-10-28 16:39:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","102","True","80","Bom","165.225.214.105","17","165.225.214.3","23","8.243.34.13","22","*","0","8.243.145.162","26","*","0","192.178.110.168","48","192.178.110.191","17","172.217.29.206","22","","","","","","","","","","","","","",""
"2025-10-28 16:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","95","True","100","Excelente","165.225.214.105","19","165.225.214.3","15","8.243.34.13","23","*","0","8.243.145.162","19","*","0","192.178.110.176","21","108.170.238.181","21","142.251.255.13","20","","","","","","","","","","","","","",""
"2025-10-28 16:45:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","33","True","100","Excelente","165.225.214.105","24","165.225.214.3","35","8.243.34.13","20","*","0","8.243.145.162","26","*","0","108.170.248.6","25","216.239.62.64","23","172.217.30.142","24","","","","","","","","","","","","","",""
"2025-10-28 16:48:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","104","True","80","Bom","165.225.214.105","21","165.225.214.3","21","8.243.34.13","23","*","0","8.243.145.162","28","*","0","74.125.242.190","26","172.217.30.142","20","","","","","","","","","","","","","","","",""
"2025-10-28 16:51:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","82","True","100","Excelente","165.225.214.105","19","165.225.214.3","17","8.243.34.13","18","*","0","8.243.145.162","31","*","0","192.178.105.220","35","192.178.110.181","24","172.217.30.46","36","","","","","","","","","","","","","",""
"2025-10-28 16:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","88","True","100","Excelente","165.225.214.105","20","165.225.214.3","19","8.243.34.13","21","200.189.212.154","25","8.243.145.162","19","*","0","192.178.240.100","22","142.250.238.249","18","172.217.30.142","19","","","","","","","","","","","","","",""
"2025-10-28 16:57:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","99","True","100","Excelente","165.225.214.105","18","165.225.214.3","17","8.243.34.13","22","*","0","8.243.145.162","21","*","0","108.170.248.4","50","192.178.84.54","18","142.251.252.159","55","","","","","","","","","","","","","",""
"2025-10-28 17:00:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","29","True","100","Excelente","165.225.214.105","24","165.225.214.3","19","8.243.34.13","21","200.189.212.154","15","8.243.145.162","25","*","0","192.178.253.82","40","192.178.84.178","41","209.85.251.83","38","","","","","","","","","","","","","",""
"2025-10-28 17:03:56","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","90","True","100","Excelente","165.225.214.105","33","165.225.214.3","21","8.243.34.13","29","*","0","8.243.145.162","34","*","0","192.178.253.68","35","192.178.110.243","19","172.217.29.174","26","","","","","","","","","","","","","",""
"2025-10-28 17:06:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","43","True","100","Excelente","165.225.214.105","23","165.225.214.3","24","8.243.34.13","23","*","0","8.243.145.162","28","*","0","108.170.238.180","20","192.178.110.241","27","192.178.84.181","48","172.217.29.174","33","","","","","","","","","","","",""
"2025-10-28 17:09:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","28","True","100","Excelente","165.225.214.105","17","165.225.214.3","21","8.243.34.13","38","*","0","8.243.145.162","21","*","0","192.178.110.202","53","209.85.254.58","28","172.217.29.174","15","","","","","","","","","","","","","",""
"2025-10-28 17:12:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","101","True","80","Bom","165.225.214.105","25","165.225.214.3","24","8.243.34.13","23","*","0","8.243.145.162","24","*","0","192.178.110.180","23","142.250.238.249","18","172.217.30.142","29","","","","","","","","","","","","","",""
"2025-10-28 17:15:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","25","True","100","Excelente","165.225.214.105","22","165.225.214.3","29","8.243.34.13","22","200.189.213.6","22","8.243.145.162","24","*","0","192.178.110.240","26","108.170.238.181","39","142.251.255.53","23","172.217.30.142","23","","","","","","","","","","","",""
"2025-10-28 17:18:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","28","True","100","Excelente","165.225.214.105","37","165.225.214.3","19","8.243.34.13","23","*","0","8.243.145.162","20","*","0","142.251.79.106","23","216.239.62.44","77","209.85.254.59","23","","","","","","","","","","","","","",""
"2025-10-28 17:21:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","114","True","78","Bom","165.225.214.105","23","165.225.214.3","31","8.243.34.13","18","200.189.212.154","41","8.243.145.162","20","*","0","74.125.242.190","21","192.178.84.58","26","172.217.162.14","24","","","","","","","","","","","","","",""
"2025-10-28 17:24:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","24","True","100","Excelente","165.225.214.105","18","165.225.214.3","20","8.243.34.13","24","*","0","8.243.145.162","21","*","0","192.178.253.66","23","216.239.56.208","26","172.217.162.14","19","","","","","","","","","","","","","",""
"2025-10-28 17:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","71","True","100","Excelente","165.225.214.105","23","165.225.214.3","21","8.243.34.13","20","*","0","8.243.145.162","26","*","0","192.178.110.202","23","192.178.253.79","21","142.251.255.53","23","192.178.253.77","18","","","","","","","","","","","",""
"2025-10-28 17:30:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","77","True","100","Excelente","165.225.214.105","20","165.225.214.3","19","8.243.34.13","20","*","0","8.243.145.162","23","*","0","209.85.249.36","20","172.253.76.49","23","172.217.28.78","47","","","","","","","","","","","","","",""
"2025-10-28 17:33:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","29","True","100","Excelente","165.225.214.105","21","165.225.214.3","18","8.243.34.13","38","*","0","8.243.145.162","23","*","0","209.85.245.66","31","192.178.84.58","20","172.217.28.78","29","","","","","","","","","","","","","",""
"2025-10-28 17:36:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","99","True","100","Excelente","165.225.214.105","19","165.225.214.3","29","8.243.34.13","20","*","0","8.243.145.162","31","*","0","192.178.240.76","21","209.85.244.61","31","142.250.219.206","34","","","","","","","","","","","","","",""
"2025-10-28 17:39:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","22","True","100","Excelente","165.225.214.105","21","165.225.214.3","21","8.243.34.13","20","*","0","8.243.145.162","21","*","0","142.250.219.206","19","","","","","","","","","","","","","","","","","",""
"2025-10-28 17:42:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","36","True","100","Excelente","165.225.214.105","34","165.225.214.3","33","8.243.34.13","23","200.189.212.154","19","8.243.145.162","25","*","0","192.178.253.78","37","","","","","","","","","","","","","","","","","",""
"2025-10-28 17:45:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","58","True","100","Excelente","165.225.214.105","21","165.225.214.3","19","8.243.34.13","18","*","0","8.243.145.162","23","*","0","108.170.248.6","22","209.85.249.16","22","142.250.78.110","21","","","","","","","","","","","","","",""
"2025-10-28 17:48:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","37","True","100","Excelente","165.225.214.105","17","165.225.214.3","19","8.243.34.13","18","*","0","8.243.145.162","22","*","0","192.178.253.74","55","192.178.240.75","20","192.178.84.55","22","","","","","","","","","","","","","",""
"2025-10-28 18:42:18","ISAAC-NYK799D6XT","viniciussantos1","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","206","True","59","Aceitável","*","0","10.35.60.1","26","201.6.72.9","20","201.6.64.196","55","*","0","*","0","108.170.232.146","21","172.253.76.49","39","*","0","172.253.78.33","21","*","0","*","0","*","0","*","0","*","0","*","0"
"2025-10-28 19:30:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","32","True","100","Excelente","165.225.214.105","21","165.225.214.3","16","8.243.34.13","22","*","0","8.243.145.162","17","*","0","192.178.110.174","47","192.178.110.171","23","172.217.29.142","18","","","","","","","","","","","","","",""
"2025-10-28 20:27:00","ISAAC-NYK799D6XT","viniciussantos1","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","129","True","75","Bom","192.168.0.1","5","10.35.60.1","14","201.6.72.9","15","201.6.64.196","15","*","0","*","0","209.85.244.60","30","192.178.84.58","16","142.251.255.7","17","*","0","*","0","*","0","172.217.30.110","27","","","","","",""
